,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
27,커피빈,코리아구로지밸리몰점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4849135072657,126.89652780139
28,커피빈치,,음식,커피점/카페,서울특별시,은평구,응암1동,37.5983197298652,126.921048245303
29,커피빈,코리아목동홈플러스점,음식,커피점/카페,서울특별시,양천구,목1동,37.5302327290978,126.873277717693
30,커피빈,강남대로점,음식,커피점/카페,서울특별시,서초구,서초2동,37.4953159341662,127.028337240378
31,커피빈,코리아여의도34번지점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5227183747898,126.929491340825
32,커피빈,코리아잠원논현역점,음식,커피점/카페,서울특별시,서초구,잠원동,37.510947756462,127.019436303055
33,커피빈,코이라마곡마커스빌딩점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5600096148208,126.833146869391
34,커피빈,삼성전자강남사옥점,음식,커피점/카페,서울특별시,서초구,서초2동,37.4966286166951,127.026895290214
35,커피빈,코리아영동고앞점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5214743850308,127.039457996029
36,커피빈파크에비뉴엔터식스한양대점,파크에비뉴엔터식스한양대점,음식,커피점/카페,서울특별시,성동구,사근동,37.557070331727,127.040008574127
37,커피빈코리아선릉로93길점,코리아선릉로93길점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.505675040058,127.047883157395
38,커피빈,,음식,커피점/카페,서울특별시,강남구,대치4동,37.5042215784262,127.054269276563
39,커피빈,수서점,음식,커피점/카페,서울특별시,강남구,수서동,37.4873110374136,127.103094324391
40,커피빈,코리아서초중앙로점,음식,커피점/카페,서울특별시,서초구,반포4동,37.5003058025711,127.011805784905
41,커피빈,올림픽공원북2문앞,음식,커피점/카페,서울특별시,강동구,성내1동,37.5243797641886,127.128252796329
42,커피빈남부터미널점,남부터미널점,음식,커피점/카페,서울특별시,서초구,서초3동,37.4855328319513,127.015562231387
43,커피빈,건대스타시티점,음식,커피점/카페,서울특별시,광진구,자양3동,37.5369968145663,127.072944230258
44,커피빈,강남KTB점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4950484396584,127.029776927322
45,커피빈,코리아세종문화회관옆점,음식,커피점/카페,서울특별시,종로구,사직동,37.5713410523375,126.975469300419
46,커피빈,코리아여의도중앙점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5287779300589,126.920093467271
47,커피빈,송파헬리오시티점,음식,커피점/카페,서울특별시,송파구,가락1동,37.4976057949232,127.102518841
48,커피빈,코리아홍대역점,음식,커피점/카페,서울특별시,마포구,서교동,37.5554595534897,126.923251025422
49,커피빈,코리아종로관철동점,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5684736910396,126.986715259806
50,커피빈,강남역142호점,음식,커피점/카페,서울특별시,서초구,서초4동,37.5002468007788,127.025310229469
51,커피빈,이대점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5593018304501,126.944632876057
52,커피빈,바우하우스점,음식,커피점/카페,서울특별시,동대문구,장안2동,37.5719169507645,127.072364380402
53,커피빈,대치역점,음식,커피점/카페,서울특별시,강남구,대치1동,37.493635161919,127.062307522541
54,커피빈,코리아여의도K타워점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5197765092138,126.928006189687
